Fact,Distr1,Distr2,Clients_N,Demand_W,DS_D,HC,Lt0,Lt1,SS_%,K,MA,Customers_Strategy,Inventory_Policy,lost_ratio_sales_ret,lost_ratio_sales_dis,lost_ratio_sales_fac,stock_customer_MA_mean_relative,stock_distributor_MA_mean_relative,stock_retailer_MA_mean_relative,stock_factory_MA_mean_relative
1,3,6,197,17,1,0.05200363737835859,4,4,0.85,200,500,"3-Random","1-(s,Q)",0.00022908358541888998,0.05995451991840938,0.0035937421399466775,0.030073318430079016,0.22734325172013603,0.1918561870542242,0.5507272427955607
3,9,14,573,14,5,0.06744133310046913,4,4,0.85,200,500,"2-PeriodicallyPurchase","4-Random",0.0007975895264015304,0.060983453088531155,0.0016792838341938964,0.027735141223553736,0.1553835036542597,0.10186823478205166,0.7150131203401349
1,1,3,77,28,0,0.06782144840772886,4,4,0.85,200,500,"3-Random","3-(R,S)",0.0011486993808215169,0.08592790677867154,0.04650702762657322,0.028982622866862363,0.21872707878639877,0.19910887714246467,0.5531814212042742
2,8,8,35,10,0,0.042716570280307634,4,4,0.85,200,500,"2-PeriodicallyPurchase","3-(R,S)",0.00012189501030393759,0.11461301797262395,0.38883712705979967,0.010816688010892106,0.3880505060670929,0.22975045431177665,0.3713823516102382
4,13,10,20,19,5,0.047542349697560236,4,4,0.85,200,500,"3-Random","4-Random",0.0010339929305275676,0.1379126760722923,0.18626560094950206,0.005549398385754389,0.33755296818140756,0.1385787482989356,0.5183188851339025
1,5,10,110,21,9,0.05198349279936933,4,4,0.85,200,500,"3-Random","3-(R,S)",0.0011875893246935249,0.10108919119898517,0.027101776122953405,0.02375831841882291,0.35478188974799274,0.2452639278462453,0.376195863986939
1,3,5,82,13,5,0.07961757507939086,4,4,0.85,200,500,"1-DailyPurchase","2-(s,S)",0.00020149147493949782,0.11016067404722249,0.01822419866264723,0.007147309620420111,0.31112038765307026,0.18545320976010296,0.4962790929664067
2,3,6,270,17,1,0.020454815291346864,4,4,0.85,200,500,"2-PeriodicallyPurchase","4-Random",0.001553658101551765,0.12763034214813887,0.07038007429210535,0.025927948745759113,0.23162942044739512,0.1932884455813195,0.5491541852255264
4,5,5,62,2,0,0.01763061782779554,4,4,0.85,200,500,"2-PeriodicallyPurchase","3-(R,S)",0.0,0.0,0.0,0.012248123271434215,0.24693796918214145,0.24693796918214145,0.4938759383642829
3,10,36,105,8,0,0.050286574765107186,4,4,0.85,200,500,"1-DailyPurchase","3-(R,S)",0.00011439829673647082,0.09414943895813405,0.0229877488562568,0.0018371813592650491,0.353345685724268,0.2565470844736689,0.3882700484427981
2,6,16,363,27,4,0.08394232790218685,4,4,0.85,200,500,"3-Random","1-(s,Q)",0.002999164422076326,0.07459301747794521,0.00010219589075189758,0.02348492607790175,0.08739320738976954,0.10808153228263856,0.7810403342496902
3,2,7,148,22,5,0.03918000043800384,4,4,0.85,200,500,"2-PeriodicallyPurchase","1-(s,Q)",0.0006989492305101354,0.054086173050913275,0.0072828103954463985,0.03254782437040945,0.1483705153938742,0.1808729958505397,0.6382086643851768
4,23,52,456,16,7,0.025448935977684613,4,4,0.85,200,500,"2-PeriodicallyPurchase","4-Random",0.0007947566873689745,0.09517468381145565,0.008613624881905126,0.015913227970487796,0.2754627257176447,0.2065507850590583,0.502073261252809
2,1,3,54,16,1,0.04476349222666869,4,4,0.85,200,500,"3-Random","4-Random",0.001656846805269947,0.11723989266521612,0.04783221395085501,0.02357562473214497,0.22114578704754595,0.24099546979909886,0.5142831184212102
2,8,18,785,12,1,0.0815879285239558,4,4,0.85,200,500,"2-PeriodicallyPurchase","3-(R,S)",0.0010318878166881644,0.049130802415988994,0.0017026852986525628,0.03670034657373505,0.19881921664709346,0.16845635118757155,0.5960240855916
3,11,10,323,8,2,0.03704206259217975,4,4,0.85,200,500,"1-DailyPurchase","4-Random",2.1728471572073812e-05,0.13282128829568754,0.015396745752992618,0.0030963775898024347,0.20638270779384,0.1273545752809812,0.6631663393353764
3,13,5,25,9,2,0.08540614106082402,4,4,0.85,200,500,"3-Random","2-(s,S)",0.0006649210038541881,0.14321820561876952,0.12147748154687965,0.008496066513243283,0.33775672058298806,0.16055076605219407,0.49319644685157454
1,4,7,132,29,6,0.016507092596818058,4,4,0.85,200,500,"3-Random","2-(s,S)",0.0004201493330772423,0.115713145438944,0.05774250037285991,0.01706306014242092,0.3992134311596812,0.24019736255282556,0.3435261461450723
3,12,44,479,5,2,0.05102689898531543,4,4,0.85,200,500,"1-DailyPurchase","1-(s,Q)",0.0003236480967967804,0.10106495357245854,0.006342335857156905,0.0033811636362722384,0.21523608395393196,0.2110431349637834,0.5703396174460124
1,2,6,294,2,0,0.04081562184202159,4,4,0.85,200,500,"1-DailyPurchase","1-(s,Q)",0.0,0.0,0.0,0.015625,0.328125,0.328125,0.328125
2,1,1,20,5,2,0.020036051768817793,4,4,0.85,200,500,"2-PeriodicallyPurchase","2-(s,S)",6.856182991524044e-05,0.28202133218578057,0.6468712029161604,0.0199195204489495,0.37482151073786646,0.2049916012041046,0.40026736760907944
3,13,16,157,18,7,0.08568164737271024,4,4,0.85,200,500,"3-Random","3-(R,S)",0.0006738755392385207,0.04580206291472862,0.007332287144158532,0.013930800721397482,0.22907770494587643,0.15028280638086775,0.6067086879518583
3,12,3,14,17,7,0.04775870506589763,4,4,0.85,200,500,"3-Random","1-(s,Q)",0.0008440480544692345,0.20129386368430266,0.19206734747737714,0.008481678800397418,0.3128178523775157,0.13553973884561415,0.5431607299764728
1,1,3,132,29,12,0.06812676356714584,4,4,0.85,200,500,"1-DailyPurchase","2-(s,S)",0.0007187883839403882,0.07747723017781985,0.022928053742987165,0.012212683551572052,0.17717424119247385,0.1541700975626001,0.6564429776933539
1,1,3,9,24,4,0.013271390724482836,4,4,0.85,200,500,"3-Random","4-Random",0.00019534454871502355,0.21482412060301506,0.5208456681388756,0.00660956029841932,0.4271602891100803,0.20066793795973464,0.36556221263176575
4,21,33,846,10,3,0.09058082899831593,4,4,0.85,200,500,"2-PeriodicallyPurchase","3-(R,S)",0.0009246879488193281,0.07194498960771362,0.0007723691289379622,0.02417391736114621,0.22156909211979023,0.15160821898794083,0.6026487715311228
1,4,14,304,13,3,0.058545347704882074,4,4,0.85,200,500,"1-DailyPurchase","2-(s,S)",0.0004193017800891723,0.07665157823141867,0.007342951471047022,0.007617043271847134,0.23199850337579306,0.243475474694683,0.5169089786576767
3,13,24,744,9,1,0.03603745448141231,4,4,0.85,200,500,"1-DailyPurchase","2-(s,S)",0.00017193788712298728,0.08205286409514778,0.00452479631967815,0.002721442480545415,0.2024016464412032,0.1315894983145787,0.6632874127636725
3,15,17,768,2,0,0.034034449141423756,4,4,0.85,200,500,"1-DailyPurchase","4-Random",0.0,0.0,0.0,0.0023226351351351353,0.23754222972972974,0.04750844594594594,0.7126266891891891
2,2,5,7,12,2,0.030088149104377716,4,4,0.85,200,500,"2-PeriodicallyPurchase","1-(s,Q)",0.000571183778380694,0.20350036229864557,0.5169369661070214,0.012992769076916986,0.2586371749656183,0.3766590587923446,0.35171099716512016
1,3,4,35,23,11,0.06714564876294533,4,4,0.85,200,500,"3-Random","2-(s,S)",0.0010059015770637171,0.09096119293367781,0.1296823445688038,0.02441029971660035,0.3796561751543431,0.21366878500749054,0.382264740121566
4,5,16,308,15,4,0.02588174069292077,4,4,0.85,200,500,"2-PeriodicallyPurchase","3-(R,S)",0.0006615574308443456,0.08086063408577186,0.04484611242448594,0.019302441211725533,0.22680198597185589,0.2090080971473083,0.5448874756691103
4,11,17,60,8,2,0.01343918933989636,4,4,0.85,200,500,"3-Random","1-(s,Q)",0.0002745961737712529,0.11157225180251035,0.28953932238872176,0.004874845281223883,0.37264404548355173,0.2659597965667925,0.356521312668432
3,9,8,206,19,6,0.06089114893144129,4,4,0.85,200,500,"3-Random","3-(R,S)",0.0005045378220678107,0.06947508804026865,0.024045769031408305,0.01584213359572595,0.22358987189341759,0.12374273290522901,0.6368252616056276
4,12,27,411,19,2,0.09233570833200173,4,4,0.85,200,500,"3-Random","3-(R,S)",0.0005903074991815289,0.06597285323878657,0.0052835690993393095,0.013519784639175863,0.1290600976014447,0.11664315574655004,0.7407769620128295
1,5,2,18,1,0,0.023667413070646747,4,4,0.85,200,500,"1-DailyPurchase","2-(s,S)",0.0,0.0,0.0,0.0,0.25,0.5,0.25
4,11,28,238,12,4,0.05216182122078115,4,4,0.85,200,500,"3-Random","4-Random",0.0006198200674800642,0.08012875176409374,0.04762408698452723,0.012813499912408079,0.2632902333590003,0.1962286619858334,0.5276676047427582
3,3,8,33,19,9,0.038105451344628734,4,4,0.85,200,500,"1-DailyPurchase","2-(s,S)",0.0004950716178791578,0.07673873156251808,0.1328959729940606,0.004643056284269807,0.34309648531649756,0.24055504025652583,0.4117054181427067
2,1,2,38,24,0,0.06258450832359364,4,4,0.85,200,500,"3-Random","3-(R,S)",0.0010629449580677223,0.09436602116885093,0.10839515751881297,0.024889445774036862,0.30672290274635833,0.192878001085227,0.4755096503943778
3,5,12,77,18,2,0.021126317627827868,4,4,0.85,200,500,"2-PeriodicallyPurchase","3-(R,S)",0.0005032386829315363,0.10997668056694124,0.2954669975813745,0.016090639294296903,0.44581701959723535,0.28977796073549095,0.24831438037297673
2,7,10,213,26,5,0.0800028565675931,4,4,0.85,200,500,"3-Random","3-(R,S)",0.0005713802058097272,0.0643263176540685,0.004493625058405272,0.02457038241305859,0.2508973268193476,0.20611521936865185,0.518417071398942
1,5,12,331,5,1,0.08506542739257172,4,4,0.85,200,500,"2-PeriodicallyPurchase","3-(R,S)",0.0013160453613066277,0.08128126202385533,0.034290804572774544,0.0414769202193373,0.3320028599619568,0.27266256079525314,0.3538576590234528
2,3,4,155,12,1,0.050869823755329044,4,4,0.85,200,500,"3-Random","2-(s,S)",0.0007706251696688939,0.0677546241305222,0.05922096963359001,0.01993444811578101,0.2571477863633686,0.1573829455773977,0.5655348199434527
3,17,33,664,22,10,0.022259270104697915,4,4,0.85,200,500,"1-DailyPurchase","1-(s,Q)",0.0004812346457619146,0.10279578295680956,0.001210446086639226,0.0049440527580945455,0.16458019206737445,0.13233389750713775,0.6981418576673933
4,4,7,102,12,1,0.09229533014408306,4,4,0.85,200,500,"3-Random","4-Random",0.0005812895232838748,0.09086639565092745,0.03779211793445262,0.01816762782655869,0.2513442516360113,0.17512645270109287,0.5553616678363371
4,1,3,3,18,6,0.047087346828162686,4,4,0.85,200,500,"2-PeriodicallyPurchase","3-(R,S)",0.0009545779969771697,0.2003565603307666,0.5962656929360612,0.011532546619848583,0.3362449435050415,0.2844661879820546,0.3677563218930553
1,4,5,207,9,1,0.08155608893556554,4,4,0.85,200,500,"3-Random","1-(s,Q)",0.0016643437456809488,0.08731285739370757,0.0030112575218738348,0.02959076629642096,0.20990397920640266,0.1788322300759191,0.5816730244212573
2,1,2,21,7,3,0.09362917241745776,4,4,0.85,200,500,"1-DailyPurchase","1-(s,Q)",0.0006183115338882283,0.15337736940524396,0.16839735581927961,0.005688097796760184,0.3063616199384566,0.20941631647897418,0.4785339657858089
4,23,10,240,27,10,0.020786243790950586,4,4,0.85,200,500,"3-Random","3-(R,S)",0.00018706553024357044,0.09815151836478957,0.03311682038753137,0.008005230784529548,0.1754434638188126,0.07999059257936825,0.7365607128172896
2,9,3,124,19,3,0.012091902282971427,4,4,0.85,200,500,"2-PeriodicallyPurchase","4-Random",0.0001384991070452309,0.09331804763803332,0.11587941563857787,0.017414848428583356,0.3718267037043289,0.15899784352484922,0.4517606043422386
2,1,1,6,26,4,0.061525073222801104,4,4,0.85,200,500,"3-Random","3-(R,S)",0.0006628979689542784,0.2338149361376745,0.49982711297019916,0.02304856080390753,0.3522288141537488,0.21419953162305605,0.4105230934192876
2,11,1,9,20,1,0.08899949228144913,4,4,0.85,200,500,"2-PeriodicallyPurchase","4-Random",5.9221532949380395e-05,0.12058281476984455,0.2625636894134042,0.0296999330787911,0.30898724430484603,0.1474693263058697,0.5138434963104932
3,10,37,19,24,0,0.025453488898237533,4,4,0.85,200,500,"1-DailyPurchase","3-(R,S)",7.024239479737996e-05,0.09273753934132845,0.07259160896645483,0.001063988558761614,0.42708040613229103,0.20742884221701036,0.364426763091937
3,13,32,75,2,0,0.05672798786547686,4,4,0.85,200,500,"3-Random","4-Random",0.0,0.0,0.0,0.0021403366691733674,0.2386186151443281,0.0433852027535142,0.7158558454329843
2,6,16,61,6,2,0.04409750778007314,4,4,0.85,200,500,"2-PeriodicallyPurchase","2-(s,S)",0.001133656137114749,0.1335680262932996,0.3570509558494034,0.014408196285345867,0.39778508923855777,0.2870090091499412,0.30079770532615524
3,9,34,185,4,1,0.07145439442816932,4,4,0.85,200,500,"1-DailyPurchase","2-(s,S)",9.628170465456986e-05,0.077205365796737,0.03349926689384064,0.0035715380547213715,0.277031218159873,0.28123099727167633,0.4381662465137293
3,3,7,171,1,0,0.041149217475365055,4,4,0.85,200,500,"2-PeriodicallyPurchase","2-(s,S)",0.0,0.0,0.0,0.0,0.375,0.25,0.375
1,3,8,131,4,0,0.050342283999919066,4,4,0.85,200,500,"3-Random","4-Random",0.0010466481861433016,0.1771164589600344,0.09734237157096903,0.022150712919522173,0.307549297084869,0.3581701404289008,0.31212984956670803
2,8,29,1126,25,6,0.08384592313420275,4,4,0.85,200,500,"3-Random","4-Random",0.001468925972313969,0.06279492551372153,0.00025677147206228877,0.023017573672146602,0.12697973195069404,0.10267561598921851,0.7473270783879408
4,1,1,17,15,5,0.08604766079141604,4,4,0.85,200,500,"2-PeriodicallyPurchase","2-(s,S)",0.0003113282889126521,0.12876950707972146,0.41969901736647985,0.034347548098347315,0.33833336562493943,0.21269486369713056,0.41462422257958265
4,1,2,55,14,0,0.04505004135115428,4,4,0.85,200,500,"2-PeriodicallyPurchase","4-Random",0.0005039986721573445,0.04809311717121251,0.12062269952573418,0.03485332706057939,0.2966034608973553,0.17848769005836093,0.49005552198370433
3,9,2,48,23,0,0.04201484794645416,4,4,0.85,200,500,"1-DailyPurchase","4-Random",0.0,0.13827553433680348,0.09922322545381923,0.0032996379197322745,0.24602485287281142,0.11697454732634006,0.6337009618811162
2,5,5,217,19,0,0.05547073774559025,4,4,0.85,200,500,"1-DailyPurchase","2-(s,S)",0.0,0.05700521742173625,0.006907978468880918,0.006599188293757666,0.3274444244948245,0.1690882747974181,0.4968681124139997
1,5,14,99,16,3,0.03845970151404852,4,4,0.85,200,500,"2-PeriodicallyPurchase","2-(s,S)",0.000729472730738322,0.09323493051728504,0.08010794430917903,0.02229628128095455,0.35348564875669686,0.31572014683097926,0.3084979231313694
4,3,7,314,27,7,0.030322674121348453,4,4,0.85,200,500,"1-DailyPurchase","2-(s,S)",0.0008759074210767186,0.08496892835394278,0.013370961838531332,0.006205978012956862,0.17875420133849867,0.12561779748683402,0.6894220231617105
2,9,20,156,29,1,0.09490039240102238,4,4,0.85,200,500,"3-Random","3-(R,S)",0.0006505542373873995,0.08241150152828862,0.003522178395246089,0.017559620100060135,0.21874632772263142,0.17002959220025748,0.5936644599770509
1,5,9,387,12,2,0.05661104148531431,4,4,0.85,200,500,"2-PeriodicallyPurchase","3-(R,S)",0.0005151424575542542,0.06116987558082258,0.024631058460361996,0.040248759945027086,0.31915905647400505,0.22521009402937325,0.4153820895515945
4,10,17,299,2,0,0.033416384415797015,4,4,0.85,200,500,"2-PeriodicallyPurchase","1-(s,Q)",0.0,0.0,0.0,0.002226329197022998,0.19105757772529094,0.0424572394945091,0.7642588535831769
3,4,5,11,12,5,0.0778171643364614,4,4,0.85,200,500,"1-DailyPurchase","2-(s,S)",0.0006001023704043631,0.15313727540214778,0.2615292116002098,0.0029494236245480245,0.3881874432822565,0.17316383941210228,0.4356992936810931
4,20,9,364,18,4,0.046095430353592724,4,4,0.85,200,500,"2-PeriodicallyPurchase","3-(R,S)",0.00015944275541128456,0.04774844648016338,0.022312963653428303,0.011722782224359315,0.12012435830579571,0.06996764937817412,0.7981852100916709
1,2,5,71,18,1,0.043288268217756054,4,4,0.85,200,500,"2-PeriodicallyPurchase","4-Random",0.0006907652673944618,0.09137313492253994,0.0699347702120281,0.02853672376140082,0.30975313495524154,0.24136477900818937,0.4203453622751683
2,5,15,507,10,2,0.02983243159155894,4,4,0.85,200,500,"1-DailyPurchase","3-(R,S)",0.0005170941656185451,0.07231092033745998,0.0180694481438652,0.004959135575473726,0.2048250938409769,0.18899533745090236,0.601220433132647
4,4,10,167,8,0,0.03224282452761477,4,4,0.85,200,500,"1-DailyPurchase","2-(s,S)",0.0002357670621426031,0.10603184345182447,0.03472281425105984,0.002013151457408476,0.2461698911873522,0.16684996770341384,0.5849669896518255
2,9,26,567,25,4,0.03411011251665888,4,4,0.85,200,500,"2-PeriodicallyPurchase","4-Random",0.0009607285918830485,0.06951959276916296,0.00037477071112361634,0.02724991218400454,0.2206556252212332,0.18577635423316127,0.5663181083616009
2,8,17,525,22,9,0.02387236258033445,4,4,0.85,200,500,"1-DailyPurchase","3-(R,S)",0.0005277645842250782,0.11733193416888159,0.003956253492343941,0.0058206315280646135,0.21662133718883314,0.1493386247040355,0.6282194065790668
2,3,10,484,12,4,0.06369325741331468,4,4,0.85,200,500,"2-PeriodicallyPurchase","1-(s,Q)",0.0029425793421387655,0.07702125619106458,0.0004078430993295144,0.0424635627679449,0.09948021043621572,0.13488682384190934,0.7231694029539301
1,2,5,136,14,5,0.07763465559520673,4,4,0.85,200,500,"2-PeriodicallyPurchase","3-(R,S)",0.0006116722911086788,0.060660183616133186,0.03032671523401521,0.03911289436160717,0.2984642433740185,0.2315293002893722,0.4308935619750021
4,12,39,933,3,1,0.054742627282755175,4,4,0.85,200,500,"3-Random","3-(R,S)",0.001226245783920921,0.07502676878426927,0.03605220105911829,0.024315868729349013,0.1973309978672455,0.18103349472766286,0.5973196386757426
1,4,8,152,27,9,0.09889054955482957,4,4,0.85,200,500,"1-DailyPurchase","1-(s,Q)",0.0006199099140088266,0.06873965813581341,0.0007607132819377632,0.012687621681103805,0.1485052904827742,0.1432557772071894,0.6955513106289326
3,7,19,576,1,0,0.09344281452748639,4,4,0.85,200,500,"3-Random","2-(s,S)",0.0,0.0,0.0,0.0,0.23076923076923078,0.07692307692307693,0.6923076923076923
1,4,10,456,23,0,0.09588906669508816,4,4,0.85,200,500,"3-Random","2-(s,S)",0.0003205868664851961,0.044305631826224906,0.0011038880700432233,0.033148757350052696,0.2217826520035229,0.1700888782872606,0.5749797123591638
1,5,10,53,27,6,0.0460738659223532,4,4,0.85,200,500,"2-PeriodicallyPurchase","3-(R,S)",0.0006658215236457106,0.07765635499351585,0.15779492339698087,0.02423860872997137,0.38001388652608287,0.2961035984025299,0.29964390634141586
4,4,3,75,17,5,0.06303987124691961,4,4,0.85,200,500,"2-PeriodicallyPurchase","3-(R,S)",9.164253750100234e-05,0.06400185368046489,0.13573407846704713,0.0265195090287654,0.2652489169924851,0.170585541232461,0.5376460327462885
2,5,10,485,7,3,0.08848080563987087,4,4,0.85,200,500,"1-DailyPurchase","1-(s,Q)",0.0009487261339306845,0.09046929073513034,0.004673238255908279,0.007112373464053201,0.08770313169714039,0.11966639533116731,0.7855180995076392
2,1,2,51,26,4,0.06489726773305342,4,4,0.85,200,500,"3-Random","2-(s,S)",3.7509834609761744e-05,0.034381108333114335,0.10266581650869018,0.02582083700560897,0.28149128598380024,0.1972571728253933,0.4954307041851975
2,6,3,64,2,0,0.01713385815563879,4,4,0.85,200,500,"1-DailyPurchase","2-(s,S)",0.0,0.0,0.0,0.014514896867838044,0.2463712757830405,0.2463712757830405,0.492742551566081
3,15,37,1442,2,0,0.015519502376831942,4,4,0.85,200,500,"1-DailyPurchase","3-(R,S)",0.0,0.0,0.0,0.001748556188767733,0.24095724505788366,0.034422463579697665,0.722871735173651
3,12,43,588,24,7,0.036103234854172175,4,4,0.85,200,500,"3-Random","2-(s,S)",0.0005948447370669438,0.06512952186152236,0.0017703989651408803,0.017698709637401524,0.24356778707858126,0.214848512088965,0.5238849911950523
4,1,2,99,5,0,0.04542190459877137,4,4,0.85,200,500,"2-PeriodicallyPurchase","1-(s,Q)",0.0006837938173193667,0.005433334538360707,0.04556648986502038,0.044654697403532326,0.3373174344568275,0.1752376622228477,0.4427902059167925
4,21,17,197,2,0,0.07056255437985262,4,4,0.85,200,500,"1-DailyPurchase","4-Random",0.0,0.0,0.0,0.0013763355420917463,0.19417682364459327,0.027739546234941896,0.7767072945783731
1,5,5,73,21,10,0.03413906829482576,4,4,0.85,200,500,"3-Random","2-(s,S)",0.0005060991331655384,0.07025485076250233,0.11386657206069681,0.02156280024431153,0.4180494197177188,0.23397608167608416,0.3264116983618855
4,16,2,73,5,1,0.010365447041884154,4,4,0.85,200,500,"1-DailyPurchase","1-(s,Q)",0.0,0.14446260298201463,0.493082928908629,0.001878784778745433,0.2939648245793421,0.14362190390316898,0.5605344867387436
2,8,10,12,12,3,0.05710351977567046,4,4,0.85,200,500,"2-PeriodicallyPurchase","3-(R,S)",0.0011154083970853893,0.17933311681281802,0.5307018034234858,0.010209780768669782,0.4083430135960311,0.26353646281392884,0.31791074282137033
1,4,5,90,14,2,0.07289229621470136,4,4,0.85,200,500,"3-Random","3-(R,S)",0.0006766489935973968,0.07223674867538005,0.036095648385691466,0.02169605720173847,0.3693478969990101,0.20825450823514316,0.4007015375641082
1,5,15,683,18,3,0.05210561831144164,4,4,0.85,200,500,"2-PeriodicallyPurchase","1-(s,Q)",0.004691115663158725,0.07642776696498943,0.0,0.05709683661165328,0.14357281302917638,0.17828112035349666,0.6210492300056737
2,3,4,14,17,5,0.04494060483714372,4,4,0.85,200,500,"2-PeriodicallyPurchase","2-(s,S)",0.0006054294044088234,0.10617022227614346,0.3760265815443328,0.018087934138238622,0.4558166582012215,0.2658502746932248,0.260245132967315
2,9,19,441,12,2,0.05159660521071104,4,4,0.85,200,500,"3-Random","3-(R,S)",0.0002428294428518355,0.061958006023284856,0.0035362304195772467,0.01646617637776767,0.27217270977788544,0.18452382093216524,0.5268372929121817
3,15,39,434,3,1,0.09679251754692422,4,4,0.85,200,500,"1-DailyPurchase","2-(s,S)",0.0007595586092855417,0.09249015605808829,0.012291136261526283,0.005688686721623011,0.23573070319717626,0.18373666774805417,0.5748439423331465
4,16,20,609,29,7,0.048888488975110604,4,4,0.85,200,500,"1-DailyPurchase","3-(R,S)",0.00016673141116653546,0.07465552758208996,0.0017657631338098842,0.004144887575337324,0.1320273454747061,0.07820792571623608,0.7856198412337205
1,5,16,131,12,2,0.09886423740642958,4,4,0.85,200,500,"2-PeriodicallyPurchase","3-(R,S)",0.0010753010652133016,0.08471423976034521,0.02897383900584194,0.03298771954721624,0.3033433807609699,0.30669816589065263,0.35697073380116123
1,1,1,47,20,2,0.019738341988949727,4,4,0.85,200,500,"1-DailyPurchase","1-(s,Q)",0.0,0.1682991985752449,0.13748562643604734,0.005447383863031077,0.3094800391815128,0.14325294959140997,0.5418196273640462
1,4,15,110,5,2,0.011962456893241125,4,4,0.85,200,500,"3-Random","3-(R,S)",0.0004004923845021732,0.12696327938467478,0.4097606384472388,0.009416605662275056,0.35185872802897755,0.4456809646055692,0.19304370170317817
2,9,22,434,27,12,0.01227679022145919,4,4,0.85,200,500,"2-PeriodicallyPurchase","2-(s,S)",0.0009695068703106343,0.09773522201799556,0.04082579768207183,0.02398840623030659,0.30491347119328827,0.24673722632011974,0.4243608962562855
1,2,7,291,25,2,0.08431499161314165,4,4,0.85,200,500,"2-PeriodicallyPurchase","4-Random",0.0013542737033613282,0.09119599237993693,0.0061206059512255925,0.045484780978947065,0.1980912558359628,0.19771732381659354,0.5587066393684966
3,12,5,237,4,1,0.08203622633880012,4,4,0.85,200,500,"1-DailyPurchase","1-(s,Q)",8.74557890647722e-05,0.09421228629639472,0.026189864474275803,0.004998983356331959,0.1937187711246864,0.10591544816429771,0.6953667973546839
1,5,7,264,8,2,0.05802326680749444,4,4,0.85,200,500,"3-Random","3-(R,S)",0.0006198482485683209,0.07670289881433086,0.03047465215717371,0.022215169841074914,0.29450766234755954,0.2290002048211549,0.4542769629902106
2,9,14,221,4,0,0.05963229815991589,4,4,0.85,200,500,"3-Random","1-(s,Q)",0.0004853201249466402,0.12103979119420998,0.024761692815548384,0.01633780078528628,0.24645301922298354,0.21102043978550028,0.5261887402062299
1,3,5,64,24,9,0.03280842684804596,4,4,0.85,200,500,"3-Random","3-(R,S)",0.001027800223989566,0.10786966239265969,0.06239742317893714,0.017608412366997228,0.3223954103307584,0.24461820394510517,0.4153779733571393
1,1,1,20,5,2,0.05871413209834827,4,4,0.85,200,500,"1-DailyPurchase","2-(s,S)",6.441085537615939e-05,0.10247373447946515,0.37367253750815393,0.0037786525485805486,0.39250790569150235,0.19138919823484224,0.41232424352507485
1,3,3,10,28,11,0.08099516759896933,4,4,0.85,200,500,"3-Random","4-Random",0.0021955263039982477,0.1786889064140859,0.3490830025795578,0.01564332951686721,0.3752789681711621,0.23718918799838692,0.37188851431358383
3,3,10,95,12,5,0.017306008452932297,4,4,0.85,200,500,"2-PeriodicallyPurchase","2-(s,S)",0.0008414377610438706,0.10427000822550775,0.30301502396049024,0.016758422284899873,0.33213889539742075,0.29318099649635454,0.35792168582132483
2,3,5,208,21,10,0.0905854064799695,4,4,0.85,200,500,"1-DailyPurchase","2-(s,S)",0.0018109299349711523,0.06962375581290238,0.02786819662353863,0.01333361278602624,0.1593069834574561,0.15982502642612223,0.6675343773303954
2,3,6,193,28,13,0.02143957636451302,4,4,0.85,200,500,"1-DailyPurchase","1-(s,Q)",0.0011344505480727744,0.09634707000807238,0.010550558973158404,0.010300057173324509,0.21116361798936242,0.1908198774515102,0.5877164473858029
4,11,6,50,18,8,0.08666311192613572,4,4,0.85,200,500,"2-PeriodicallyPurchase","1-(s,Q)",0.0019322266712325884,0.06424640552615644,0.030236752911950344,0.02464408307392161,0.20770852405732623,0.1443778748074225,0.6232695180613297
4,9,23,408,24,10,0.05579365349596189,4,4,0.85,200,500,"1-DailyPurchase","2-(s,S)",0.00044992550941658785,0.07257465243478091,0.004946782094894644,0.005319855232590619,0.14293559899602018,0.11368256240977562,0.7380619833616135
1,5,15,328,13,3,0.08890930171406383,4,4,0.85,200,500,"3-Random","4-Random",0.0006975025696242116,0.08594583115062791,0.0024122583600893277,0.027926603643229124,0.2615496393756549,0.23000651458576887,0.4805172423953471
2,11,23,802,28,13,0.09403842375681011,4,4,0.85,200,500,"2-PeriodicallyPurchase","3-(R,S)",0.0012651112993218752,0.038678753513829295,0.0008146572222203386,0.03865066645193584,0.18172551389080058,0.13530050778783043,0.6443233118694331
1,3,4,176,29,7,0.020137363780829254,4,4,0.85,200,500,"1-DailyPurchase","2-(s,S)",0.0013210813105419361,0.08919974684287073,0.024210809961152404,0.007513285123509443,0.2865749526122104,0.180649259580275,0.5252625026840051
2,5,12,166,15,1,0.04039920026340756,4,4,0.85,200,500,"1-DailyPurchase","4-Random",0.00015830013705986552,0.1092322544222471,0.025218560860793545,0.0034306944782262192,0.24843594285276122,0.1664345344632538,0.5816988282057588
3,3,2,90,21,3,0.09874166214510963,4,4,0.85,200,500,"2-PeriodicallyPurchase","4-Random",0.003458427362809833,0.017007962316078207,0.002055139968863209,0.053549325109253906,0.09958070632063283,0.06849660317959803,0.7783733653905153
1,3,4,41,7,2,0.03531427240620104,4,4,0.85,200,500,"3-Random","3-(R,S)",9.081332413091648e-05,0.13819882388921795,0.2591421371263517,0.011652516730207597,0.43214818053848447,0.2573780520513422,0.29882125067996573
4,1,2,70,1,0,0.03229010278965082,4,4,0.85,200,500,"1-DailyPurchase","3-(R,S)",0.0,0.0,0.0,0.0,0.25,0.5,0.25
